"fecha","dia","mes","anio","tipo_cambio","activo_bcra","reservas_pesos","divisas_pesos","convenio_multilateral","titulos_publicos","adelantos_transitorios","credito_sist_financiero","pasivo_bcra","base_monetaria","circulacion_monetaria","oblig_organismos_internales","titulos_emitidos_bcra","letras_intransferibles","reservas_dolares","ratio_reservas_base"
2005-02-28,28,2,2005,2.933,168468.077,60978.071,5633.654,NA,8359.356,13118.2,20593.63,152217.897,49663.965,35737.094,43685.638,26140.198,NA,20790.3412887828,1.22781318406615
2005-03-07,7,3,2005,2.925,165980.781,61534.874,4208.412,NA,8495.923,13118.2,19450.632,149802.593,49796.5,36865.64,43460.674,26435.894,NA,21037.5637606838,1.23572688843593
2005-03-15,15,3,2005,2.918,164515.5,61493.356,5504.794,NA,8509.406,13118.2,19453.096,148410.207,50200.088,36343.511,42747.25,26754.658,NA,21073.8026045236,1.22496510364683
2005-03-23,23,3,2005,2.917,160242.02,59350.127,4684.939,NA,8473.601,13118.2,19455.838,144517.325,49756.108,35957.61,41286.094,27729.925,NA,20346.2896811793,1.19282092964345
2005-03-31,31,3,2005,2.923,159614.45,59456.019,5448.081,NA,8378.671,13118.2,19720.633,143484.644,50202.53,36183.761,41041.067,26662.585,NA,20340.7523092713,1.18432316060565
2005-04-07,7,4,2005,2.893,157837.805,59206.195,4633.137,NA,8378.575,13118.2,18701.616,142465.739,49814.208,37171.401,40462.713,26944.095,NA,20465.3283788455,1.18854032568379
2005-04-15,15,4,2005,2.894,155785.405,59468.755,4525.554,NA,8359.549,13118.2,18434.362,140738.947,50757.322,36525.642,39718.467,26046.405,NA,20548.9823773324,1.17162909028179
2005-04-23,23,4,2005,2.901,159306.925,60301.497,3007.361,NA,8154.304,13718.2,18440.066,143912.479,49651.092,35945.244,39848.434,26621.278,NA,20786.4519131334,1.21450494986092
2005-04-30,30,4,2005,2.913,153514.327,60901.29,3413.25,NA,8151.297,14318.2,18687.749,137115.938,49845.134,36667.63,39942.111,25449.452,NA,20906.7250257467,1.22181013697345
2005-05-07,7,5,2005,2.897,148780.918,61255.584,5815.291,NA,8093.153,14288.2,17917.309,133476.049,52512.35,37838.604,39707.195,22165.326,NA,21144.4887814981,1.1664986236571
2005-05-15,15,5,2005,2.897,152608.108,62734.785,5384.6,NA,8076.214,14288.2,17920.143,137574.255,50478.036,37392.687,39104.07,25278.807,NA,21655.0862961685,1.24281350803744
2005-05-23,23,5,2005,2.886,153447.35,63105.646,6220.979,NA,8107.545,14288.2,17922.218,138745.232,49887.157,36975.097,38362.217,26860.769,NA,21866.1282051282,1.26496777517308
2005-05-31,31,5,2005,2.888,152971.05,63826.883,8935.356,NA,7951.558,14288.2,18309.307,137937.896,52142.096,37793.355,38094.053,25596.761,NA,22100.7212603878,1.22409507665361
2005-06-07,7,6,2005,2.895,152833.018,64550.311,4516.841,NA,7974.414,14288.2,18150.702,137567.553,53462.27,38801.72,38281.549,25477.731,NA,22297.1713298791,1.20739936781584
2005-06-15,15,6,2005,2.868,151441.043,64791.681,6978.698,NA,8180.508,13888.2,18143.637,136908.056,51521.891,38424.386,37045.882,28391.35,NA,22591.2416317992,1.25755634629171
2005-06-23,23,6,2005,2.869,155760.27,65704.718,5076.86,NA,7762.344,13888.2,18144.484,141201.296,49083.183,38578.343,36247.933,32785.765,NA,22901.6096200767,1.33864012038502
2005-06-30,30,6,2005,2.891,154995.473,66638.635,10573.656,NA,7680.871,13888.2,18295.936,139857.401,51423.831,39635.979,36358.559,30943.981,NA,23050.3753026634,1.29587068299132
2005-07-07,7,7,2005,2.88,152506.258,67109.917,5006.541,NA,7616.024,14288.2,18114.344,137852.211,54853.863,41346.934,36006.784,28077.682,NA,23302.0545138889,1.22343100977227
2005-07-15,15,7,2005,2.862,154180.705,68526.042,7348.11,NA,7855.077,14288.2,18108.184,139742.533,54410.815,40854.754,35485.897,29058.407,NA,23943.4109014675,1.25941951062486
2005-07-23,23,7,2005,2.864,157238.806,70642.258,7556.638,NA,7777.885,13938.2,18109.441,142719.572,53834.961,40119.694,35573.422,30548.092,NA,24665.592877095,1.31220041192191
2005-07-31,31,7,2005,2.863,159085.445,71871.523,8512.91,NA,7768.452,14938.2,18272.771,144391.987,54392.482,40807.731,35472.182,30564.714,NA,25103.5707300035,1.32135031087568
2005-08-07,7,8,2005,2.864,157946.7,70536.254,8613.913,NA,7682.034,14938.2,17534.072,143024.835,54536.146,41840.733,35851.8,30984.587,NA,24628.5803072626,1.29338538150459
2005-08-15,15,8,2005,2.882,161128.828,72299.246,7076.996,NA,7735.274,14938.2,17529.32,145602.969,55131.866,41434.495,36366.424,31874.781,NA,25086.4836918806,1.31138761020713
2005-08-23,23,8,2005,2.909,161767.127,73026.715,5882.272,NA,7640.869,14538.2,17533.175,145799.769,52705.427,40404.009,35976.323,33113.602,NA,25103.7177724304,1.38556348286487
2005-08-31,31,8,2005,2.912,163462.295,73525.91,7224.258,NA,7692.508,14938.2,17808.667,147221.595,55528.642,41128.743,35867.591,33110.851,NA,25249.2822802198,1.32410783609655
2005-09-07,7,9,2005,2.906,163320.145,74715.944,7143.478,NA,7572.918,14938.2,15415.778,146907.754,53332.666,42191.944,36281.287,34357.68,NA,25710.9236063317,1.40094147928026
2005-09-15,15,9,2005,2.917,162717.598,74729.757,8338.209,NA,7588.109,15288.2,15416.793,146179.45,53287.062,41386.963,35672.415,34883.144,NA,25618.7031196435,1.40239964815474
2005-09-23,23,9,2005,2.911,160196.846,74245.533,5937.114,NA,7607.332,15458.2,15415.911,144007.01,53213.107,40799.12,34546.009,34580.14,NA,25505.1642047406,1.39524897503166
2005-09-30,30,9,2005,2.913,161401.154,74600.6,7547.581,NA,7573.518,15458.2,15684.834,144808.835,52642.831,41731.892,34209.862,35332.729,NA,25609.5434260213,1.41710843780419
2005-10-07,7,10,2005,2.937,159182.693,76656.276,7101.955,NA,7568.358,15458.2,14059.013,142019.94,55026.152,43144.076,34589.475,32302.893,NA,26100.1961184883,1.39308807201347
2005-10-15,15,10,2005,2.981,161120.571,77994.239,7497.326,NA,7652.187,15458.2,14064.569,143125.104,55446.322,42480.994,34843.672,32518.696,NA,26163.7836296545,1.40666208662136
2005-10-23,23,10,2005,2.986,159171.858,77743.746,5919.202,NA,7670.928,14758.2,14064.812,141078.217,55172.953,41848.659,34556.351,32616.351,NA,26036.0837240455,1.40909162502141
2005-10-31,31,10,2005,3.01,162391.218,79901.177,7052.162,NA,7609.479,15848.2,14197.796,143560.027,55909.857,42872.708,34850.437,32433.619,NA,26545.2415282392,1.4291071608357
2005-11-07,7,11,2005,2.976,160629.532,78334.956,5907.727,NA,7655.147,15848.2,14019.776,142869.294,55453.828,44018.383,34107.745,32942.119,NA,26322.2298387097,1.41261584322006
2005-11-15,15,11,2005,2.96,159206.104,78354.15,6106.582,NA,7717.383,15006.2,14017.809,141925.799,56308.723,43133.614,33659.775,32774.294,NA,26470.9966216216,1.39150997972375
2005-11-23,23,11,2005,2.946,159583.341,78199.917,6124.383,NA,7742.36,15023.1,14015.276,142421.17,56137.493,42490.974,33209.497,33057.175,NA,26544.4389002037,1.39300693388641
2005-11-30,30,11,2005,2.974,158690.452,78871.248,6554.071,NA,7677.161,13763.1,14190.262,140631.457,55891.484,43336.101,33508.413,31815.901,NA,26520.2582380632,1.4111496484867
2005-12-07,7,12,2005,2.988,160753.29,79789.401,8237.889,NA,7604.585,14863.1,13198.454,142316.184,55375.142,45288.725,33585.452,32871.449,NA,26703.2801204819,1.44088842246219
2005-12-15,15,12,2005,3.006,161802.176,80863.75,8983.497,NA,7621.993,14863.1,13228.285,142626.466,55715.036,45346.733,33959.616,32927.575,NA,26900.7817697937,1.45138109576022
2005-12-23,23,12,2005,3.02,164976.781,84399.619,17241.086,NA,7679.783,14863.1,13224.205,145647.234,56345.627,47288.355,32861.589,32755.029,NA,27946.8937086093,1.49789120280798
2005-12-31,31,12,2005,3.031,170966.734,85115.38,20479.206,NA,8701.088,15998.2,13367.287,150135.481,54710.492,48337.32,32916.465,35267.57,NA,28081.6166281755,1.55574144717982
2006-01-07,7,1,2006,3.051,136722.541,57162.063,7465.679,NA,36708.301,15998.2,12652.468,115199.469,59930.992,48328.654,4148.104,29610.893,29076.368,18735.517207473,0.953798044924736
2006-01-15,15,1,2006,3.041,137171.018,57348.237,6813.85,NA,36660.252,15998.2,12672.672,115846.605,60522.429,47333.344,4141.326,29399.991,28978.208,18858.3482407103,0.947553459891704
2006-01-23,23,1,2006,3.036,137369.28,57934.774,6813.099,NA,36449.803,14198.2,12671.235,116120.503,59951.398,46171.315,4168.905,30252.549,28930.557,19082.6001317523,0.966362352384176
2006-01-31,31,1,2006,3.064,141743.438,60321.724,6669.57,NA,36432.951,15998.2,12991.39,119372.629,59788.74,46526.477,4174.378,30802.841,29197.4,19687.2467362924,1.00891445446082
2006-02-07,7,2,2006,3.07,137340.597,61024.431,6498.876,NA,36415.574,13398.2,11883.379,114452.022,58871.333,47389.086,4152.646,29881.079,29254.581,19877.6648208469,1.03657294459427
2006-02-15,15,2,2006,3.07,139071.192,60192.072,7840.333,NA,36420.648,14998.2,11561.742,116271.679,58314.099,46367.431,4147.271,30994.174,29255.534,19606.5381107492,1.0322044416737
2006-02-23,23,2,2006,3.072,141860.866,62315.77,6674.354,NA,36435.368,14998.2,11542.431,118948.316,57977.101,45864.051,4162.78,32496.494,29279.359,20285.0813802083,1.07483418324072
2006-02-28,28,2,2006,3.073,142252.72,63089.531,6856.611,NA,36365.417,14998.2,11046.196,119321.372,57264.078,46558.29,4156.829,33061.885,29284.124,20530.2736739343,1.10172962184076
2006-03-07,7,3,2006,3.079,139853.179,63766.901,6604.078,NA,36952.972,15598.2,9192.557,116846.212,58556.519,47483.745,4159.642,31184.186,29345.117,20710.2633972069,1.08898039174767
2006-03-15,15,3,2006,3.073,140615.304,63702.879,6407.124,NA,38128.327,14998.2,9192.388,117772.432,58470.633,46379.986,4170.655,33106.423,29286.03,20729.8662544745,1.08948502404617
2006-03-23,23,3,2006,3.075,141309.336,64446.234,7934.67,NA,37715.209,15598.2,8968.428,118447.579,58905.62,45889.331,4187.601,33208.454,29307.949,20958.1248780488,1.0940591746594
2006-03-31,31,3,2006,3.081,142859.526,66388.296,6366.861,NA,37808.693,14998.2,8947.621,119651.667,59090.681,46607.604,4193.371,33426.091,29360.365,21547.6455696203,1.12349857670451
2006-04-07,7,4,2006,3.079,142105.8,66840.288,6362.974,NA,37705.176,14998.2,8705.529,119021.217,59989.89,47984.637,4205.253,32745.55,29343.211,21708.4404027282,1.11419254144323
2006-04-15,15,4,2006,3.077,141214.405,66620.652,5828.499,NA,37803.696,14998.2,8705.151,118188.722,60599.124,48118.248,4198.522,31924.069,29324.151,21651.1706207345,1.09936658490311
2006-04-23,23,4,2006,3.057,145624.757,67282.959,6027.492,NA,38292.099,14998.2,8702.762,122518.383,60384.181,46322.042,4201.978,34939.113,29470.311,22009.4730127576,1.11424810083952
2006-04-30,30,4,2006,3.044,145527.792,68180.926,6443.122,NA,37699.023,14998.2,8758.957,123903.121,60534.911,47200.956,4230.945,35902.133,29340.18,22398.4645203679,1.12630752855984
2006-05-07,7,5,2006,3.04,148275.008,70410.559,7408.728,NA,38017.524,14998.2,8613.952,126542.376,61373.583,48133.513,4253.774,36484.643,29334.113,23161.3680921053,1.14724537102551
2006-05-15,15,5,2006,3.041,150652.858,72535.663,6813.654,NA,37712.317,14998.2,8679.081,128905.122,61908.923,47571.292,4279.071,37198.092,29360.462,23852.5692206511,1.17165118508038
2006-05-23,23,5,2006,3.069,154115.145,74209.618,6772.445,NA,37658.643,14998.2,8675.869,131694.912,61558.666,46860.566,4321.598,38901.676,29654.676,24180.3903551645,1.20551049628009
2006-05-31,31,5,2006,3.087,155176.172,74581.997,7496.771,NA,37661.808,14998.2,8780.793,132236.221,60196.697,47681.818,4349.007,40370.946,29854.56,24160.0249433107,1.23897158344087
2006-06-07,7,6,2006,3.08,154818.457,75632.868,6532.219,NA,37739.992,14998.2,8646.789,132169.977,61733.728,48817.285,4340.037,39341.755,29815.434,24556.125974026,1.22514661677325
2006-06-15,15,6,2006,3.078,155117.957,76632.01,6670.716,NA,37710.663,14998.2,8661.455,133047.077,63310.229,48393.421,4306.931,38760.793,29811.088,24896.689408707,1.21042067309534
2006-06-23,23,6,2006,3.08,154114.91,77744.581,6615.833,NA,36472.29,13598.2,8661.748,131946.319,63053.607,48155.603,4290.956,38280.376,29862.162,25241.7470779221,1.23299180965175
2006-06-30,30,6,2006,3.085,155203.357,78631.679,9246.402,NA,36548.917,13598.2,8742.886,132514.108,63563.532,49837.127,4327.202,38878.155,29928.801,25488.3886547812,1.23705647760417
2006-07-07,7,7,2006,3.085,155081.683,80205.862,7460.023,NA,36449.138,13598.2,8610.785,132238.233,65454.905,51597.837,4337.02,37670.16,29952.58,25998.6586709887,1.22536060513723
2006-07-15,15,7,2006,3.084,155178.515,80428.328,6377.933,NA,36365.057,13598.2,8610.296,132267.725,65174.729,50945.506,4322.496,38597.923,29967.616,26079.224383917,1.23404161757236
2006-07-23,23,7,2006,3.081,157244.939,80738.04,4687.319,NA,37295.596,13598.2,8607.9,134563.561,65441.611,50242.034,4323.881,40736.981,29963.396,26205.141187926,1.23374163267466
2006-07-31,31,7,2006,3.075,158447.002,80631.758,9921.747,NA,37273.552,13598.2,8665.012,135658.257,64693.291,51004.754,4332.498,42628.263,29925.063,26221.7099186992,1.246369704704
2006-08-07,7,8,2006,3.07,159125.955,82727.473,12839.268,NA,37463.116,13598.2,8392.131,136312.686,67295.513,52044.462,4350.926,41124.119,29904.949,26947.0596091205,1.22931632900993
2006-08-15,15,8,2006,3.071,160291.53,82554.966,8695.383,NA,37301.543,15298.2,8390.707,137439.717,68338.494,50855.386,4320.299,41221.373,29980.29,26882.1120156301,1.20803022085913
2006-08-23,23,8,2006,3.086,161175.097,84114.819,9537.411,NA,37309.577,15298.2,8385.556,137887.004,67587.32,49935.437,4348.439,42217.648,30100.77,27256.9082955282,1.24453549867046
2006-08-31,31,8,2006,3.097,163454.379,84853.293,7698.979,NA,36985.396,14798.2,8484.333,139690.934,65616.743,50579.856,4370.662,45471.576,29657.975,27398.5447206974,1.29316526728552
2006-09-07,7,9,2006,3.102,160075.485,85225.828,6959.803,NA,37065.618,14798.2,8202.548,136243.057,68137.439,51819.644,4364.993,42742.915,29706.811,27474.4771115409,1.25079294512375
2006-09-15,15,9,2006,3.098,159433.141,86052.425,6807.252,NA,37180.577,14448.2,8201.209,135983.509,69869.332,50754.413,4330.278,41505.438,29701.21,27776.7672692059,1.23161940348879
2006-09-23,23,9,2006,3.1,160189.908,86586.23,6611.058,NA,37213.004,14278.2,8201.165,136542.902,69748.046,50063.032,4368.017,42073.606,29736.782,27931.0419354839,1.24141441897885
2006-09-30,30,9,2006,3.104,163101.755,87069.427,7924.947,NA,37374.479,14808.2,8262.608,139221.131,69427.375,51052.647,4344.855,43584.664,29801.124,28050.7174613402,1.2541080085485
2006-10-07,7,10,2006,3.106,162156.477,87594.738,6915.308,NA,36945.416,15413.1,8132.051,138413.238,71285.435,52635.785,4349.713,42060.668,29834.126,28201.7830006439,1.22878871399186
2006-10-15,15,10,2006,3.103,161105.648,87580.301,6900.586,NA,36922.553,14897.1,8129.534,137457.633,70914.921,52071.673,4322.706,42461.808,29823.924,28224.396068321,1.23500526779125
2006-10-23,23,10,2006,3.091,160014.755,88097.345,6946.38,NA,35410.823,13807.1,8138.725,136997.903,69632.705,50860.06,4311.506,42720.385,29729.837,28501.2439340019,1.26517194757837
2006-10-31,31,10,2006,3.093,165952.325,89958.138,5797.183,NA,35326.152,14807.1,8137.53,142400.335,67892.519,51638.826,4345.069,46582.85,29775.157,29084.4287099903,1.3250081058268
2006-11-07,7,11,2006,3.08,162590.082,90549.898,5215.082,NA,35316.311,14357.1,7950.056,139520.239,70662.951,53211.84,4335.716,44156.344,29671.183,29399.3175324675,1.28143385916617
2006-11-15,15,11,2006,3.069,161260.906,91481.285,5106.958,NA,35168.653,13115.1,8069.08,138375.455,71552.754,51844.354,4304.474,43257.071,29582.579,29808.1736722059,1.27851521969371
2006-11-23,23,11,2006,3.073,165123.517,92424.677,4309.183,NA,35251.346,14815.1,8069.076,141932.128,73073.606,51420.022,4362.299,44411.095,29656.74,30076.3673934266,1.26481614989686
2006-11-30,30,11,2006,3.069,167348.837,93087.206,4907.185,NA,35391.943,14915.1,8148.151,143877.391,73039.011,52777.689,4380.266,46002.525,29648.95,30331.4454219616,1.27448612358675
2006-12-07,7,12,2006,3.058,163965.534,94588.026,4586.459,NA,35193.259,13780,8008.725,140883.218,74735.678,55390.12,4402.489,42559.752,29574.178,30931.3361674297,1.26563414598313
2006-12-15,15,12,2006,3.057,164333.455,94974.346,1206.514,NA,35209.033,13780,8012.553,141614.519,76144.179,55377.026,4431.482,42380.954,29576.655,31067.8266274125,1.24729621157252
2006-12-23,23,12,2006,3.052,166573.913,96161.068,5753.85,NA,35149.316,16330,7292.391,144039.869,79631.877,57717.066,4375.321,41826.974,29547.363,31507.5583224115,1.20757002877127
2006-12-31,31,12,2006,3.07,170455.289,98337.018,7172.143,NA,35785.091,18330,6334.435,146738.12,80066.309,59222.424,4398.072,42065.885,29818.917,32031.6019543974,1.22819472045352
2007-01-07,7,1,2007,3.077,173125.26,99392.003,5404.744,NA,35303.938,18330,6200.164,149189.228,78948.722,59068.829,4396.283,44324.061,29326.057,32301.5934351641,1.25894378632247
2007-01-15,15,1,2007,3.079,175217.658,100737.775,5168.125,NA,35361.039,18330,6200.05,151288.511,79202.814,57694.013,4376.403,45419.871,29352.69,32717.692432608,1.27189641267039
2007-01-23,23,1,2007,3.097,176951.034,102731.306,5882.475,NA,35679.432,16530,6199.601,152013.847,77421.683,56306.495,4422.995,48395.485,29555.521,33171.232160155,1.32690613300153
2007-01-31,31,1,2007,3.106,180146.706,104804.099,7236.273,NA,35723.404,16530,6256.715,154766.36,76329.393,56818.202,4416.97,50074.346,29669.894,33742.4658725048,1.37305033986056
2007-02-07,7,2,2007,3.101,181485.627,105297.698,6200.117,NA,35623.503,18230,6111.276,156303.569,77250.706,58060.932,4409.143,51102.003,29644.792,33956.0457916801,1.36306453950078
2007-02-15,15,2,2007,3.098,180398.023,105714.847,5266.486,NA,35608.371,16630,6111.209,155140.229,77209.405,57103.715,4424.327,52147.189,29637.227,34123.5787604906,1.36919649879441
2007-02-23,23,2,2007,3.104,184299.931,107507.231,2143.708,NA,35719.474,18330,6043.773,158887.116,76596.949,56420.803,4428.799,53394.949,29725.096,34635.0615335052,1.40354455893537
2007-02-28,28,2,2007,3.101,187419.383,108335.232,4052.267,NA,35639.687,18330,6111.427,161939.533,75328.004,57191.913,4444.713,55298.013,29725.918,34935.5794904869,1.43818004257753
2007-03-07,7,3,2007,3.103,182199.562,109420.695,3864.353,NA,35818.206,16530,5099.844,156661.209,78286.149,58942.608,4444.214,52133.769,29765.278,35262.8730261038,1.39770184633811
2007-03-15,15,3,2007,3.098,185013.224,111013.829,4665.229,NA,35632.108,18230,5099.462,159643.732,79038.061,57896.479,5224.648,52606.993,29733.967,35834.0313105229,1.40456164530656
2007-03-23,23,3,2007,3.099,187956.29,112738.954,4694.229,NA,35695.867,17630,5099.246,162386.739,77987.275,57099.93,5095.577,55324.649,29774.36,36379.1397224911,1.44560704294386
2007-03-31,31,3,2007,3.101,189019.223,114259.245,6857.807,NA,35638.858,18330,5148.172,164430.466,78796.882,59340.459,5097.981,55704.11,29820.632,36845.9351821993,1.45004779503839
2007-04-07,7,4,2007,3.101,187618.193,114734.388,5724.561,NA,35699.642,18330,5050.648,162964.503,80471.761,60363.943,5105.769,54399.465,29849.61,36999.1576910674,1.42577205437321
2007-04-15,15,4,2007,3.089,190613.971,115864.083,5346.267,NA,35583.295,18330,5045.22,166405.418,80318.52,58866.782,4808.35,56548.65,29756.337,37508.6056976368,1.44255749483432
2007-04-23,23,4,2007,3.086,195198.242,117616.402,3130.632,NA,35606.801,18330,5045.22,170932.577,78913.327,57783.71,4497.488,59903.948,29760.255,38112.8976020739,1.49045042797397
2007-04-30,30,4,2007,3.09,199063.878,119285.603,4057.584,NA,35572.219,18330,5070.703,174572.071,77733.333,59069.636,4505.895,62762.581,29823.061,38603.7550161812,1.53454893025107
2007-05-07,7,5,2007,3.08,195769.02,120106.685,4066.066,NA,35482.451,18330,4966.411,171726.656,81370.727,60336.102,4475.777,59963.691,29757.917,38995.6769480519,1.4760429140568
2007-05-15,15,5,2007,3.075,198955.536,121798.486,5828.734,NA,35635.558,18330,4967.123,175280.978,82328.236,59357.897,4452.692,62241.986,29727.43,39609.2637398374,1.4794254306627
2007-05-23,23,5,2007,3.099,200892.682,123859.228,3155.52,NA,35769.321,18330,4967.128,177115.573,79140.918,58812.242,4454.026,64895.017,29830.031,39967.4824136818,1.56504664249662
2007-05-31,31,5,2007,3.078,204803.521,124928.265,4953.5,NA,35591.346,18330,5004.57,181223.61,78517.533,59893.785,4447.182,67644.214,29819.443,40587.4805068226,1.59108749634301
2007-06-07,7,6,2007,3.077,200209.537,126618.244,2447.615,NA,35195.238,18330,4097.848,176773.276,82888.51,61806.436,4467.004,63418.388,29835.928,41149.9005524862,1.52757292898618
2007-06-15,15,6,2007,3.072,202679.738,129276.198,7458.512,NA,35300.5,18330,4098.881,179489.102,83883.173,61506.665,4438.979,64150.673,29811.036,42082.095703125,1.54114577902293
2007-06-23,23,6,2007,3.082,206703.348,131718.893,2341.722,NA,35483.219,18330,4098.881,182764.369,83908.176,60937.854,4473.087,65679.194,29939.138,42738.1223231668,1.56979807307455
2007-06-30,30,6,2007,3.091,210337.078,133390.083,5735.964,NA,35460.857,18330,4124.452,185944.531,83674.915,62997.254,4505.772,67709.898,30072.689,43154.3458427693,1.59414662088393
2007-07-07,7,7,2007,3.105,206925.308,135098.497,2973.176,NA,34859.759,18330,3243.36,181718.449,86544.873,66045.871,4503.594,64855.402,29589.088,43509.9829307568,1.56102253451802
2007-07-15,15,7,2007,3.1,208528.586,136052.373,2062.273,NA,34721.232,18330,3243.664,183309.394,87626.742,65442.606,4528.871,64975.353,29555.594,43887.8622580645,1.55263530167537
2007-07-23,23,7,2007,3.123,209788.295,138156.177,6276.965,NA,35091.506,17380,3243.664,183259.962,88611.516,64430.787,4579.941,65014.147,29808.035,44238.2891450528,1.55912214615536
2007-07-31,31,7,2007,3.119,209080.048,137888.711,3710.349,NA,35388.066,18330,3256.736,182933.094,89691.132,65150.917,4562.626,63667.138,29800.263,44209.2693170888,1.53737284751853
2007-08-07,7,8,2007,3.142,209628.665,137915.924,5970.171,NA,35416.001,18330,3029.469,182255.758,87099.919,66267.22,7752.39,63625.258,30039.123,43894.3106301719,1.58342195473224
2007-08-15,15,8,2007,3.151,209727.436,137876.253,10165.228,NA,35194.712,18330,3030.202,182303.42,89025.765,65019.425,7726.996,63582.709,30153.232,43756.3481434465,1.54872303540441
2007-08-23,23,8,2007,3.171,213596.653,138556.762,23704.977,NA,35061.667,18330,3032.947,185391.763,87872.175,64186.806,7532.89,64860.649,30377.428,43694.9738252917,1.57679904930087
2007-08-31,31,8,2007,3.156,211471.315,136202.764,15598.385,NA,35817.596,18330,3117.565,184049.494,87451.561,64864.497,7448.036,64497.196,30258.735,43156.7693282636,1.55746521208466
2007-09-07,7,9,2007,3.163,210886.584,135991.94,6582.362,NA,37050.606,18330,3036.959,182718.722,89152.741,66259.4,7159.64,62051.922,30354.743,42994.6063863421,1.52538147985826
2007-09-15,15,9,2007,3.132,211555.123,134759.243,7921.102,NA,37135.495,17800,3036.959,184712.607,88566.396,64895.533,6802.514,63791.715,30090.899,43026.5782247765,1.52156177835214
2007-09-23,23,9,2007,3.143,214525.65,134415.756,2513.389,NA,36863.466,18330,3036.959,186558.963,86242.549,63736.753,6487.744,66162.492,30216.621,42766.7056951957,1.55857819091131
2007-09-30,30,9,2007,3.15,214380.582,135086.426,4000.003,NA,36949.329,18330,3051.569,185859.985,86218.016,64755.196,7358.153,65526.767,30309.807,42884.5796825397,1.56680044690428
2007-10-07,7,10,2007,3.155,210713.764,134719.654,5010.669,NA,36827.97,18330,2999.272,182101.391,88665.202,66597.769,7671.077,62358.989,30387.954,42700.3657686212,1.51941969297042
2007-10-15,15,10,2007,3.157,209796.396,134230.791,3847.093,NA,36960.956,17330,2999.272,180956.086,88629.772,66120.147,7426.84,62036.485,30432.45,42518.464048147,1.51451129762581
2007-10-23,23,10,2007,3.171,216068.605,136267.714,8618.283,NA,37096.18,18330,2999.272,186349.318,87688.516,64391.127,8381.72,63316.983,30594.44,42973.1043834752,1.5539972645905
2007-10-31,31,10,2007,3.148,215302.95,135352.264,5423.111,NA,36439.628,18330,3015.491,186114.498,85146.899,64985.656,9441.741,64016.081,30400.305,42996.2719186785,1.5896323364636
2007-11-07,7,11,2007,3.131,212295.778,135485.416,4703.171,NA,36671.562,18330,2961.632,183396.97,89706.044,66732.582,8951.198,59951.053,30270.518,43272.2503992335,1.51032650598214
2007-11-15,15,11,2007,3.127,214684.557,135956.955,5116.791,NA,36919.82,18330,2962.026,186317.462,91214.184,65521.63,8820.234,59259.475,30252.007,43478.3994243684,1.49052426977804
2007-11-23,23,11,2007,3.144,218776.497,139711.132,7490.629,NA,36102.32,18330,2962.026,189264.609,90391.532,64744.296,8448.43,60245.802,30445.2,44437.3829516539,1.54562190626441
2007-11-30,30,11,2007,3.144,219944.392,141048.086,3345.779,NA,35568.774,17130,2979.764,190593.564,89766.578,66147.413,8632.528,61680.242,30477.794,44862.6227735369,1.57127618254536
2007-12-07,7,12,2007,3.134,219167.196,142644.815,3913.222,NA,35725.924,18330,2926.498,190261.137,94801.451,69166.861,8942.182,57973.311,30406.881,45515.2568602425,1.50466911102447
2007-12-15,15,12,2007,3.144,218244.14,143773.751,4161.789,NA,35815.118,15780,2926.498,189041.604,96848.858,69400.805,8794.939,57441.269,30530.967,45729.56456743,1.48451674050715
2007-12-23,23,12,2007,3.137,218949.431,144392.843,6261.78,NA,35558.368,16330,2926.498,190226.472,98674.448,72904.698,9440.609,56448.422,30489.717,46028.9585591329,1.46332557137791
2007-12-31,31,12,2007,3.151,226468.818,145473.897,8644.221,NA,35847.963,21330,2941.809,196465.854,99278.658,74803.732,9537.771,57181.689,30680.424,46167.5331640749,1.46530885822409
2008-01-07,7,1,2008,3.137,228279.158,145934.22,5255.687,NA,34864.493,21330,2894.236,198739.719,98462.124,74036.293,7906.453,59384.068,29895.957,46520.3124003825,1.48213560779981
2008-01-15,15,1,2008,3.141,230449.355,147388.965,5629.135,NA,35037.815,21330,2888.559,200042.57,99488.522,71860.376,6688.816,60540.585,29945.159,46924.2168099331,1.48146702792509
2008-01-23,23,1,2008,3.157,235181.676,148878.22,5371.467,NA,35182.923,21330,2888.547,204192.668,96740.401,69843.603,6824.407,64711.864,30128.868,47158.1311371555,1.53894565725441
2008-01-31,31,1,2008,3.156,239735.352,150400.624,6629.436,NA,35087.025,21330,2909.705,208343.293,94466.758,70804.024,7469.44,68153.594,30144.49,47655.4575411914,1.59210104362849
2008-02-07,7,2,2008,3.167,242062.708,152132.807,5540.431,NA,35241.469,21330,2851.968,210408.43,94242.131,72380.298,8168.802,68824.286,30253.268,48036.8825386801,1.61427596538538
2008-02-15,15,2,2008,3.154,238645.838,152649.553,7148.729,NA,35419.603,19630,3019.636,207096.515,95765.664,70711.697,9012.475,67277.604,30143.995,48398.7168674699,1.59399044108335
2008-02-23,23,2,2008,3.153,242065.117,154036.283,6063.901,NA,35430.077,21330,3023.517,210271.316,95463.18,69673.846,9258.858,68012.252,30155.703,48853.8797970187,1.61356748224813
